address,class,data-pid,data-pname,data-price,data-equipment,data-style,data-variant,data-vgid,data-minspeed
323 32ND AVE SEATTLE WA 98122 USA,product ,C-HSI-FBR-001~7,Fiber Internet,$29.00,null,null,Up to 100 Mbps,C-HSI-FBR-001-100-Mbps,100.0
323 32ND AVE SEATTLE WA 98122 USA,product ,C-HSI-FBR-001~5,Fiber Internet,$30.00,null,null,Up to 200 Mbps,C-HSI-FBR-001-200-Mbps,200.0
323 32ND AVE SEATTLE WA 98122 USA,product ,C-HSI-FBR-001~3,Fiber Internet,$50.00,null,null,Up to 500 Mbps,C-HSI-FBR-001-500-Mbps,500.0
323 32ND AVE SEATTLE WA 98122 USA,product selected,C-HSI-FBR-001~1,Fiber Internet,$75.00,null,null,Up to 940 Mbps,C-HSI-FBR-001-940-Mbps,940.0
323 34TH AVE E SEATTLE WA 98112 USA,product ,C-HSI-FBR-001~43,Fiber Internet,$50.00,null,null,Up to 500 Mbps - Price For Life,C-HSI-FBR-001-500-Mbps-PFL,500.0
323 34TH AVE E SEATTLE WA 98112 USA,product selected,C-HSI-FBR-001~47,Fiber Internet,$75.00,null,null,Up to 940 Mbps - Price For Life,C-HSI-FBR-001-940-Mbps-PFL,940.0
323 NW  54TH ST SEATTLE WA 98107 USA,product ,C-HSI-FBR-001~43,Fiber Internet,$50.00,null,null,Up to 500 Mbps - Price For Life,C-HSI-FBR-001-500-Mbps-PFL,500.0
323 NW  54TH ST SEATTLE WA 98107 USA,product selected,C-HSI-FBR-001~47,Fiber Internet,$75.00,null,null,Up to 940 Mbps - Price For Life,C-HSI-FBR-001-940-Mbps-PFL,940.0
3230 S  HANFORD ST SEATTLE WA 98144 USA,product ,C-HSI-FBR-001~43,Fiber Internet,$50.00,null,null,Up to 500 Mbps - Price For Life,C-HSI-FBR-001-500-Mbps-PFL,500.0
3230 S  HANFORD ST SEATTLE WA 98144 USA,product selected,C-HSI-FBR-001~47,Fiber Internet,$75.00,null,null,Up to 940 Mbps - Price For Life,C-HSI-FBR-001-940-Mbps-PFL,940.0
3230 W  VIEWMONT WAY W SEATTLE WA 98199 USA,product ,C-HSI-FBR-001~7,Fiber Internet,$29.00,null,null,Up to 100 Mbps,C-HSI-FBR-001-100-Mbps,100.0
3230 W  VIEWMONT WAY W SEATTLE WA 98199 USA,product ,C-HSI-FBR-001~5,Fiber Internet,$30.00,null,null,Up to 200 Mbps,C-HSI-FBR-001-200-Mbps,200.0
3230 W  VIEWMONT WAY W SEATTLE WA 98199 USA,product ,C-HSI-FBR-001~3,Fiber Internet,$50.00,null,null,Up to 500 Mbps,C-HSI-FBR-001-500-Mbps,500.0
3230 W  VIEWMONT WAY W SEATTLE WA 98199 USA,product selected,C-HSI-FBR-001~1,Fiber Internet,$75.00,null,null,Up to 940 Mbps,C-HSI-FBR-001-940-Mbps,940.0
3232 12TH AVE W SEATTLE WA 98119 USA,product ,C-HSI-FBR-001~43,Fiber Internet,$50.00,null,null,Up to 500 Mbps - Price For Life,C-HSI-FBR-001-500-Mbps-PFL,500.0
3232 12TH AVE W SEATTLE WA 98119 USA,product selected,C-HSI-FBR-001~47,Fiber Internet,$75.00,null,null,Up to 940 Mbps - Price For Life,C-HSI-FBR-001-940-Mbps-PFL,940.0
3232 14TH AVE W SEATTLE WA 98119 USA,product ,C-HSI-FBR-001~43,Fiber Internet,$50.00,null,null,Up to 500 Mbps - Price For Life,C-HSI-FBR-001-500-Mbps-PFL,500.0
3232 14TH AVE W SEATTLE WA 98119 USA,product selected,C-HSI-FBR-001~47,Fiber Internet,$75.00,null,null,Up to 940 Mbps - Price For Life,C-HSI-FBR-001-940-Mbps-PFL,940.0
3232 64TH AVE SW SEATTLE WA 98116 USA,product ,C-HSI-FBR-001~43,Fiber Internet,$50.00,null,null,Up to 500 Mbps - Price For Life,C-HSI-FBR-001-500-Mbps-PFL,500.0
3232 64TH AVE SW SEATTLE WA 98116 USA,product selected,C-HSI-FBR-001~47,Fiber Internet,$75.00,null,null,Up to 940 Mbps - Price For Life,C-HSI-FBR-001-940-Mbps-PFL,940.0
3232 NE  103RD ST SEATTLE WA 98125 USA,product ,C-HSI-FBR-001~43,Fiber Internet,$50.00,null,null,Up to 500 Mbps - Price For Life,C-HSI-FBR-001-500-Mbps-PFL,500.0
3232 NE  103RD ST SEATTLE WA 98125 USA,product selected,C-HSI-FBR-001~47,Fiber Internet,$75.00,null,null,Up to 940 Mbps - Price For Life,C-HSI-FBR-001-940-Mbps-PFL,940.0
3232 NW  56TH ST SEATTLE WA 98107 USA,product ,C-HSI-FBR-001~43,Fiber Internet,$50.00,null,null,Up to 500 Mbps - Price For Life,C-HSI-FBR-001-500-Mbps-PFL,500.0
3232 NW  56TH ST SEATTLE WA 98107 USA,product selected,C-HSI-FBR-001~47,Fiber Internet,$75.00,null,null,Up to 940 Mbps - Price For Life,C-HSI-FBR-001-940-Mbps-PFL,940.0
3232 NW  64TH ST SEATTLE WA 98107 USA,product ,C-HSI-FBR-001~43,Fiber Internet,$50.00,null,null,Up to 500 Mbps - Price For Life,C-HSI-FBR-001-500-Mbps-PFL,500.0
3232 NW  64TH ST SEATTLE WA 98107 USA,product selected,C-HSI-FBR-001~47,Fiber Internet,$75.00,null,null,Up to 940 Mbps - Price For Life,C-HSI-FBR-001-940-Mbps-PFL,940.0
3233 NE  103RD ST SEATTLE WA 98125 USA,product ,C-HSI-FBR-001~43,Fiber Internet,$50.00,null,null,Up to 500 Mbps - Price For Life,C-HSI-FBR-001-500-Mbps-PFL,500.0
3233 NE  103RD ST SEATTLE WA 98125 USA,product selected,C-HSI-FBR-001~47,Fiber Internet,$75.00,null,null,Up to 940 Mbps - Price For Life,C-HSI-FBR-001-940-Mbps-PFL,940.0
3238 NE  100TH ST SEATTLE WA 98125 USA,product ,C-HSI-FBR-001~7,Fiber Internet,$29.00,null,null,Up to 100 Mbps,C-HSI-FBR-001-100-Mbps,100.0
3238 NE  100TH ST SEATTLE WA 98125 USA,product ,C-HSI-FBR-001~5,Fiber Internet,$30.00,null,null,Up to 200 Mbps,C-HSI-FBR-001-200-Mbps,200.0
3238 NE  100TH ST SEATTLE WA 98125 USA,product ,C-HSI-FBR-001~3,Fiber Internet,$50.00,null,null,Up to 500 Mbps,C-HSI-FBR-001-500-Mbps,500.0
3238 NE  100TH ST SEATTLE WA 98125 USA,product selected,C-HSI-FBR-001~1,Fiber Internet,$75.00,null,null,Up to 940 Mbps,C-HSI-FBR-001-940-Mbps,940.0
3238 NE  86TH ST SEATTLE WA 98115 USA,product ,C-HSI-FBR-001~43,Fiber Internet,$50.00,null,null,Up to 500 Mbps - Price For Life,C-HSI-FBR-001-500-Mbps-PFL,500.0
3238 NE  86TH ST SEATTLE WA 98115 USA,product selected,C-HSI-FBR-001~47,Fiber Internet,$75.00,null,null,Up to 940 Mbps - Price For Life,C-HSI-FBR-001-940-Mbps-PFL,940.0
3238 NW  MARKET ST SEATTLE WA 98107 USA,product ,C-HSI-FBR-001~43,Fiber Internet,$50.00,null,null,Up to 500 Mbps - Price For Life,C-HSI-FBR-001-500-Mbps-PFL,500.0
3238 NW  MARKET ST SEATTLE WA 98107 USA,product selected,C-HSI-FBR-001~47,Fiber Internet,$75.00,null,null,Up to 940 Mbps - Price For Life,C-HSI-FBR-001-940-Mbps-PFL,940.0
324 NW  PUGET DR SEATTLE WA 98177 USA,product ,C-HSI-FBR-001~43,Fiber Internet,$50.00,null,null,Up to 500 Mbps - Price For Life,C-HSI-FBR-001-500-Mbps-PFL,500.0
324 NW  PUGET DR SEATTLE WA 98177 USA,product selected,C-HSI-FBR-001~47,Fiber Internet,$75.00,null,null,Up to 940 Mbps - Price For Life,C-HSI-FBR-001-940-Mbps-PFL,940.0
3241 47TH AVE SW SEATTLE WA 98116 USA,product ,C-HSI-FBR-001~43,Fiber Internet,$50.00,null,null,Up to 500 Mbps - Price For Life,C-HSI-FBR-001-500-Mbps-PFL,500.0
3241 47TH AVE SW SEATTLE WA 98116 USA,product selected,C-HSI-FBR-001~47,Fiber Internet,$75.00,null,null,Up to 940 Mbps - Price For Life,C-HSI-FBR-001-940-Mbps-PFL,940.0
3241 NE  104TH ST SEATTLE WA 98125 USA,product ,C-HSI-FBR-001~43,Fiber Internet,$50.00,null,null,Up to 500 Mbps - Price For Life,C-HSI-FBR-001-500-Mbps-PFL,500.0
3241 NE  104TH ST SEATTLE WA 98125 USA,product selected,C-HSI-FBR-001~47,Fiber Internet,$75.00,null,null,Up to 940 Mbps - Price For Life,C-HSI-FBR-001-940-Mbps-PFL,940.0
3242 44TH AVE W SEATTLE WA 98199 USA,product ,C-HSI-FBR-001~7,Fiber Internet,$29.00,null,null,Up to 100 Mbps,C-HSI-FBR-001-100-Mbps,100.0
3242 44TH AVE W SEATTLE WA 98199 USA,product ,C-HSI-FBR-001~5,Fiber Internet,$30.00,null,null,Up to 200 Mbps,C-HSI-FBR-001-200-Mbps,200.0
3242 44TH AVE W SEATTLE WA 98199 USA,product ,C-HSI-FBR-001~3,Fiber Internet,$50.00,null,null,Up to 500 Mbps,C-HSI-FBR-001-500-Mbps,500.0
3242 44TH AVE W SEATTLE WA 98199 USA,product selected,C-HSI-FBR-001~1,Fiber Internet,$75.00,null,null,Up to 940 Mbps,C-HSI-FBR-001-940-Mbps,940.0
3242 NW  62ND ST SEATTLE WA 98107 USA,product ,C-HSI-FBR-001~43,Fiber Internet,$50.00,null,null,Up to 500 Mbps - Price For Life,C-HSI-FBR-001-500-Mbps-PFL,500.0
3242 NW  62ND ST SEATTLE WA 98107 USA,product selected,C-HSI-FBR-001~47,Fiber Internet,$75.00,null,null,Up to 940 Mbps - Price For Life,C-HSI-FBR-001-940-Mbps-PFL,940.0
3243 NW  61ST ST SEATTLE WA 98107 USA,product ,C-HSI-FBR-001~43,Fiber Internet,$50.00,null,null,Up to 500 Mbps - Price For Life,C-HSI-FBR-001-500-Mbps-PFL,500.0
3243 NW  61ST ST SEATTLE WA 98107 USA,product selected,C-HSI-FBR-001~47,Fiber Internet,$75.00,null,null,Up to 940 Mbps - Price For Life,C-HSI-FBR-001-940-Mbps-PFL,940.0
3243 SW  GENESEE ST SEATTLE WA 98126 USA,product ,C-HSI-FBR-001~7,Fiber Internet,$29.00,null,null,Up to 100 Mbps,C-HSI-FBR-001-100-Mbps,100.0
3243 SW  GENESEE ST SEATTLE WA 98126 USA,product ,C-HSI-FBR-001~5,Fiber Internet,$30.00,null,null,Up to 200 Mbps,C-HSI-FBR-001-200-Mbps,200.0
3243 SW  GENESEE ST SEATTLE WA 98126 USA,product ,C-HSI-FBR-001~3,Fiber Internet,$50.00,null,null,Up to 500 Mbps,C-HSI-FBR-001-500-Mbps,500.0
3243 SW  GENESEE ST SEATTLE WA 98126 USA,product selected,C-HSI-FBR-001~1,Fiber Internet,$75.00,null,null,Up to 940 Mbps,C-HSI-FBR-001-940-Mbps,940.0
3244 64TH AVE SW SEATTLE WA 98116 USA,product ,C-HSI-FBR-001~43,Fiber Internet,$50.00,null,null,Up to 500 Mbps - Price For Life,C-HSI-FBR-001-500-Mbps-PFL,500.0
3244 64TH AVE SW SEATTLE WA 98116 USA,product selected,C-HSI-FBR-001~47,Fiber Internet,$75.00,null,null,Up to 940 Mbps - Price For Life,C-HSI-FBR-001-940-Mbps-PFL,940.0
3245 NW  62ND ST SEATTLE WA 98107 USA,product ,C-HSI-FBR-001~43,Fiber Internet,$50.00,null,null,Up to 500 Mbps - Price For Life,C-HSI-FBR-001-500-Mbps-PFL,500.0
3245 NW  62ND ST SEATTLE WA 98107 USA,product selected,C-HSI-FBR-001~47,Fiber Internet,$75.00,null,null,Up to 940 Mbps - Price For Life,C-HSI-FBR-001-940-Mbps-PFL,940.0
3246 21ST AVE W SEATTLE WA 98199 USA,product ,C-HSI-FBR-001~43,Fiber Internet,$50.00,null,null,Up to 500 Mbps - Price For Life,C-HSI-FBR-001-500-Mbps-PFL,500.0
3246 21ST AVE W SEATTLE WA 98199 USA,product selected,C-HSI-FBR-001~47,Fiber Internet,$75.00,null,null,Up to 940 Mbps - Price For Life,C-HSI-FBR-001-940-Mbps-PFL,940.0
3246 NE  104TH ST SEATTLE WA 98125 USA,product ,C-HSI-FBR-001~43,Fiber Internet,$50.00,null,null,Up to 500 Mbps - Price For Life,C-HSI-FBR-001-500-Mbps-PFL,500.0
3246 NE  104TH ST SEATTLE WA 98125 USA,product selected,C-HSI-FBR-001~47,Fiber Internet,$75.00,null,null,Up to 940 Mbps - Price For Life,C-HSI-FBR-001-940-Mbps-PFL,940.0
3247 43RD AVE W SEATTLE WA 98199 USA,product ,C-HSI-FBR-001~7,Fiber Internet,$29.00,null,null,Up to 100 Mbps,C-HSI-FBR-001-100-Mbps,100.0
3247 43RD AVE W SEATTLE WA 98199 USA,product ,C-HSI-FBR-001~5,Fiber Internet,$30.00,null,null,Up to 200 Mbps,C-HSI-FBR-001-200-Mbps,200.0
3247 43RD AVE W SEATTLE WA 98199 USA,product ,C-HSI-FBR-001~3,Fiber Internet,$50.00,null,null,Up to 500 Mbps,C-HSI-FBR-001-500-Mbps,500.0
3247 43RD AVE W SEATTLE WA 98199 USA,product selected,C-HSI-FBR-001~1,Fiber Internet,$75.00,null,null,Up to 940 Mbps,C-HSI-FBR-001-940-Mbps,940.0
3247 PERKINS LN W SEATTLE WA 98199 USA,product ,C-HSI-FBR-001~7,Fiber Internet,$29.00,null,null,Up to 100 Mbps,C-HSI-FBR-001-100-Mbps,100.0
3247 PERKINS LN W SEATTLE WA 98199 USA,product ,C-HSI-FBR-001~5,Fiber Internet,$30.00,null,null,Up to 200 Mbps,C-HSI-FBR-001-200-Mbps,200.0
3247 PERKINS LN W SEATTLE WA 98199 USA,product ,C-HSI-FBR-001~3,Fiber Internet,$50.00,null,null,Up to 500 Mbps,C-HSI-FBR-001-500-Mbps,500.0
3247 PERKINS LN W SEATTLE WA 98199 USA,product selected,C-HSI-FBR-001~1,Fiber Internet,$75.00,null,null,Up to 940 Mbps,C-HSI-FBR-001-940-Mbps,940.0
3248 S  EDMUNDS ST SEATTLE WA 98118 USA,product ,C-HSI-FBR-001~43,Fiber Internet,$50.00,null,null,Up to 500 Mbps - Price For Life,C-HSI-FBR-001-500-Mbps-PFL,500.0
3248 S  EDMUNDS ST SEATTLE WA 98118 USA,product selected,C-HSI-FBR-001~47,Fiber Internet,$75.00,null,null,Up to 940 Mbps - Price For Life,C-HSI-FBR-001-940-Mbps-PFL,940.0
3249 NW  57TH ST SEATTLE WA 98107 USA,product ,C-HSI-FBR-001~43,Fiber Internet,$50.00,null,null,Up to 500 Mbps - Price For Life,C-HSI-FBR-001-500-Mbps-PFL,500.0
3249 NW  57TH ST SEATTLE WA 98107 USA,product selected,C-HSI-FBR-001~47,Fiber Internet,$75.00,null,null,Up to 940 Mbps - Price For Life,C-HSI-FBR-001-940-Mbps-PFL,940.0
325 NE  133RD ST SEATTLE WA 98125 USA,product ,C-HSI-FBR-001~43,Fiber Internet,$50.00,null,null,Up to 500 Mbps - Price For Life,C-HSI-FBR-001-500-Mbps-PFL,500.0
325 NE  133RD ST SEATTLE WA 98125 USA,product selected,C-HSI-FBR-001~47,Fiber Internet,$75.00,null,null,Up to 940 Mbps - Price For Life,C-HSI-FBR-001-940-Mbps-PFL,940.0
3251 NW  ESPLANADE SEATTLE WA 98117 USA,product ,C-HSI-FBR-001~43,Fiber Internet,$50.00,null,null,Up to 500 Mbps - Price For Life,C-HSI-FBR-001-500-Mbps-PFL,500.0
3251 NW  ESPLANADE SEATTLE WA 98117 USA,product selected,C-HSI-FBR-001~47,Fiber Internet,$75.00,null,null,Up to 940 Mbps - Price For Life,C-HSI-FBR-001-940-Mbps-PFL,940.0
3255 NW  62ND ST SEATTLE WA 98107 USA,product ,C-HSI-FBR-001~43,Fiber Internet,$50.00,null,null,Up to 500 Mbps - Price For Life,C-HSI-FBR-001-500-Mbps-PFL,500.0
3255 NW  62ND ST SEATTLE WA 98107 USA,product selected,C-HSI-FBR-001~47,Fiber Internet,$75.00,null,null,Up to 940 Mbps - Price For Life,C-HSI-FBR-001-940-Mbps-PFL,940.0
3257 NW  62ND ST SEATTLE WA 98107 USA,product ,C-HSI-FBR-001~43,Fiber Internet,$50.00,null,null,Up to 500 Mbps - Price For Life,C-HSI-FBR-001-500-Mbps-PFL,500.0
3257 NW  62ND ST SEATTLE WA 98107 USA,product selected,C-HSI-FBR-001~47,Fiber Internet,$75.00,null,null,Up to 940 Mbps - Price For Life,C-HSI-FBR-001-940-Mbps-PFL,940.0
3259 47TH AVE SW SEATTLE WA 98116 USA,product ,C-HSI-FBR-001~43,Fiber Internet,$50.00,null,null,Up to 500 Mbps - Price For Life,C-HSI-FBR-001-500-Mbps-PFL,500.0
3259 47TH AVE SW SEATTLE WA 98116 USA,product selected,C-HSI-FBR-001~47,Fiber Internet,$75.00,null,null,Up to 940 Mbps - Price For Life,C-HSI-FBR-001-940-Mbps-PFL,940.0
3259 67TH AVE SE SEATTLE WA 98040 USA,product ,C-HSI-FBR-001~7,Fiber Internet,$29.00,null,null,Up to 100 Mbps,C-HSI-FBR-001-100-Mbps,100.0
3259 67TH AVE SE SEATTLE WA 98040 USA,product ,C-HSI-FBR-001~5,Fiber Internet,$30.00,null,null,Up to 200 Mbps,C-HSI-FBR-001-200-Mbps,200.0
3259 67TH AVE SE SEATTLE WA 98040 USA,product ,C-HSI-FBR-001~3,Fiber Internet,$50.00,null,null,Up to 500 Mbps,C-HSI-FBR-001-500-Mbps,500.0
3259 67TH AVE SE SEATTLE WA 98040 USA,product selected,C-HSI-FBR-001~1,Fiber Internet,$75.00,null,null,Up to 940 Mbps,C-HSI-FBR-001-940-Mbps,940.0
326 N  133RD ST SEATTLE WA 98133 USA,product ,C-HSI-FBR-001~7,Fiber Internet,$29.00,null,null,Up to 100 Mbps,C-HSI-FBR-001-100-Mbps,100.0
326 N  133RD ST SEATTLE WA 98133 USA,product ,C-HSI-FBR-001~5,Fiber Internet,$30.00,null,null,Up to 200 Mbps,C-HSI-FBR-001-200-Mbps,200.0
326 N  133RD ST SEATTLE WA 98133 USA,product ,C-HSI-FBR-001~3,Fiber Internet,$50.00,null,null,Up to 500 Mbps,C-HSI-FBR-001-500-Mbps,500.0
326 N  133RD ST SEATTLE WA 98133 USA,product selected,C-HSI-FBR-001~1,Fiber Internet,$75.00,null,null,Up to 940 Mbps,C-HSI-FBR-001-940-Mbps,940.0
326 NE  94TH ST SEATTLE WA 98115 USA,product ,C-HSI-FBR-001~43,Fiber Internet,$50.00,null,null,Up to 500 Mbps - Price For Life,C-HSI-FBR-001-500-Mbps-PFL,500.0
326 NE  94TH ST SEATTLE WA 98115 USA,product selected,C-HSI-FBR-001~47,Fiber Internet,$75.00,null,null,Up to 940 Mbps - Price For Life,C-HSI-FBR-001-940-Mbps-PFL,940.0
3261 PERKINS LN W SEATTLE WA 98199 USA,product ,C-HSI-FBR-001~7,Fiber Internet,$29.00,null,null,Up to 100 Mbps,C-HSI-FBR-001-100-Mbps,100.0
3261 PERKINS LN W SEATTLE WA 98199 USA,product ,C-HSI-FBR-001~5,Fiber Internet,$30.00,null,null,Up to 200 Mbps,C-HSI-FBR-001-200-Mbps,200.0
3261 PERKINS LN W SEATTLE WA 98199 USA,product ,C-HSI-FBR-001~3,Fiber Internet,$50.00,null,null,Up to 500 Mbps,C-HSI-FBR-001-500-Mbps,500.0
3261 PERKINS LN W SEATTLE WA 98199 USA,product selected,C-HSI-FBR-001~1,Fiber Internet,$75.00,null,null,Up to 940 Mbps,C-HSI-FBR-001-940-Mbps,940.0
3264 11TH AVE W SEATTLE WA 98119 USA,product ,C-HSI-FBR-001~43,Fiber Internet,$50.00,null,null,Up to 500 Mbps - Price For Life,C-HSI-FBR-001-500-Mbps-PFL,500.0
3264 11TH AVE W SEATTLE WA 98119 USA,product selected,C-HSI-FBR-001~47,Fiber Internet,$75.00,null,null,Up to 940 Mbps - Price For Life,C-HSI-FBR-001-940-Mbps-PFL,940.0
3266 EVERGREEN POINT RD SEATTLE WA 98039 USA,product ,C-HSI-FBR-001~7,Fiber Internet,$29.00,null,null,Up to 100 Mbps,C-HSI-FBR-001-100-Mbps,100.0
3266 EVERGREEN POINT RD SEATTLE WA 98039 USA,product ,C-HSI-FBR-001~5,Fiber Internet,$30.00,null,null,Up to 200 Mbps,C-HSI-FBR-001-200-Mbps,200.0
3266 EVERGREEN POINT RD SEATTLE WA 98039 USA,product ,C-HSI-FBR-001~3,Fiber Internet,$50.00,null,null,Up to 500 Mbps,C-HSI-FBR-001-500-Mbps,500.0
3266 EVERGREEN POINT RD SEATTLE WA 98039 USA,product selected,C-HSI-FBR-001~1,Fiber Internet,$75.00,null,null,Up to 940 Mbps,C-HSI-FBR-001-940-Mbps,940.0
3266 NE  100TH ST SEATTLE WA 98125 USA,product ,C-HSI-FBR-001~7,Fiber Internet,$29.00,null,null,Up to 100 Mbps,C-HSI-FBR-001-100-Mbps,100.0
3266 NE  100TH ST SEATTLE WA 98125 USA,product ,C-HSI-FBR-001~5,Fiber Internet,$30.00,null,null,Up to 200 Mbps,C-HSI-FBR-001-200-Mbps,200.0
3266 NE  100TH ST SEATTLE WA 98125 USA,product ,C-HSI-FBR-001~3,Fiber Internet,$50.00,null,null,Up to 500 Mbps,C-HSI-FBR-001-500-Mbps,500.0
3266 NE  100TH ST SEATTLE WA 98125 USA,product selected,C-HSI-FBR-001~1,Fiber Internet,$75.00,null,null,Up to 940 Mbps,C-HSI-FBR-001-940-Mbps,940.0
327 N  133RD ST SEATTLE WA 98133 USA,product ,C-HSI-FBR-001~7,Fiber Internet,$29.00,null,null,Up to 100 Mbps,C-HSI-FBR-001-100-Mbps,100.0
327 N  133RD ST SEATTLE WA 98133 USA,product ,C-HSI-FBR-001~5,Fiber Internet,$30.00,null,null,Up to 200 Mbps,C-HSI-FBR-001-200-Mbps,200.0
327 N  133RD ST SEATTLE WA 98133 USA,product ,C-HSI-FBR-001~3,Fiber Internet,$50.00,null,null,Up to 500 Mbps,C-HSI-FBR-001-500-Mbps,500.0
327 N  133RD ST SEATTLE WA 98133 USA,product selected,C-HSI-FBR-001~1,Fiber Internet,$75.00,null,null,Up to 940 Mbps,C-HSI-FBR-001-940-Mbps,940.0
327 N  134TH ST SEATTLE WA 98133 USA,product ,C-HSI-FBR-001~7,Fiber Internet,$29.00,null,null,Up to 100 Mbps,C-HSI-FBR-001-100-Mbps,100.0
327 N  134TH ST SEATTLE WA 98133 USA,product ,C-HSI-FBR-001~5,Fiber Internet,$30.00,null,null,Up to 200 Mbps,C-HSI-FBR-001-200-Mbps,200.0
327 N  134TH ST SEATTLE WA 98133 USA,product ,C-HSI-FBR-001~3,Fiber Internet,$50.00,null,null,Up to 500 Mbps,C-HSI-FBR-001-500-Mbps,500.0
327 N  134TH ST SEATTLE WA 98133 USA,product selected,C-HSI-FBR-001~1,Fiber Internet,$75.00,null,null,Up to 940 Mbps,C-HSI-FBR-001-940-Mbps,940.0
327 N  138TH ST SEATTLE WA 98133 USA,product ,C-HSI-FBR-001~7,Fiber Internet,$29.00,null,null,Up to 100 Mbps,C-HSI-FBR-001-100-Mbps,100.0
327 N  138TH ST SEATTLE WA 98133 USA,product ,C-HSI-FBR-001~5,Fiber Internet,$30.00,null,null,Up to 200 Mbps,C-HSI-FBR-001-200-Mbps,200.0
327 N  138TH ST SEATTLE WA 98133 USA,product ,C-HSI-FBR-001~3,Fiber Internet,$50.00,null,null,Up to 500 Mbps,C-HSI-FBR-001-500-Mbps,500.0
327 N  138TH ST SEATTLE WA 98133 USA,product selected,C-HSI-FBR-001~1,Fiber Internet,$75.00,null,null,Up to 940 Mbps,C-HSI-FBR-001-940-Mbps,940.0
327 N  90TH ST SEATTLE WA 98103 USA,product ,C-HSI-FBR-001~7,Fiber Internet,$29.00,null,null,Up to 100 Mbps,C-HSI-FBR-001-100-Mbps,100.0
327 N  90TH ST SEATTLE WA 98103 USA,product ,C-HSI-FBR-001~5,Fiber Internet,$30.00,null,null,Up to 200 Mbps,C-HSI-FBR-001-200-Mbps,200.0
327 N  90TH ST SEATTLE WA 98103 USA,product ,C-HSI-FBR-001~3,Fiber Internet,$50.00,null,null,Up to 500 Mbps,C-HSI-FBR-001-500-Mbps,500.0
327 N  90TH ST SEATTLE WA 98103 USA,product selected,C-HSI-FBR-001~1,Fiber Internet,$75.00,null,null,Up to 940 Mbps,C-HSI-FBR-001-940-Mbps,940.0
328 NW  76TH ST SEATTLE WA 98117 USA,product ,C-HSI-FBR-001~43,Fiber Internet,$50.00,null,null,Up to 500 Mbps - Price For Life,C-HSI-FBR-001-500-Mbps-PFL,500.0
328 NW  76TH ST SEATTLE WA 98117 USA,product selected,C-HSI-FBR-001~47,Fiber Internet,$75.00,null,null,Up to 940 Mbps - Price For Life,C-HSI-FBR-001-940-Mbps-PFL,940.0
329 NW  74TH ST SEATTLE WA 98117 USA,product ,C-HSI-FBR-001~43,Fiber Internet,$50.00,null,null,Up to 500 Mbps - Price For Life,C-HSI-FBR-001-500-Mbps-PFL,500.0
329 NW  74TH ST SEATTLE WA 98117 USA,product selected,C-HSI-FBR-001~47,Fiber Internet,$75.00,null,null,Up to 940 Mbps - Price For Life,C-HSI-FBR-001-940-Mbps-PFL,940.0
330 28TH AVE S SEATTLE WA 98144 USA,product ,C-HSI-FBR-001~7,Fiber Internet,$29.00,null,null,Up to 100 Mbps,C-HSI-FBR-001-100-Mbps,100.0
330 28TH AVE S SEATTLE WA 98144 USA,product ,C-HSI-FBR-001~5,Fiber Internet,$30.00,null,null,Up to 200 Mbps,C-HSI-FBR-001-200-Mbps,200.0
330 28TH AVE S SEATTLE WA 98144 USA,product ,C-HSI-FBR-001~3,Fiber Internet,$50.00,null,null,Up to 500 Mbps,C-HSI-FBR-001-500-Mbps,500.0
330 28TH AVE S SEATTLE WA 98144 USA,product selected,C-HSI-FBR-001~1,Fiber Internet,$75.00,null,null,Up to 940 Mbps,C-HSI-FBR-001-940-Mbps,940.0
330 NW  82ND ST SEATTLE WA 98117 USA,product ,C-HSI-FBR-001~43,Fiber Internet,$50.00,null,null,Up to 500 Mbps - Price For Life,C-HSI-FBR-001-500-Mbps-PFL,500.0
330 NW  82ND ST SEATTLE WA 98117 USA,product selected,C-HSI-FBR-001~47,Fiber Internet,$75.00,null,null,Up to 940 Mbps - Price For Life,C-HSI-FBR-001-940-Mbps-PFL,940.0
3302 E  HOWELL ST SEATTLE WA 98122 USA,product ,C-HSI-FBR-001~43,Fiber Internet,$50.00,null,null,Up to 500 Mbps - Price For Life,C-HSI-FBR-001-500-Mbps-PFL,500.0
3302 E  HOWELL ST SEATTLE WA 98122 USA,product selected,C-HSI-FBR-001~47,Fiber Internet,$75.00,null,null,Up to 940 Mbps - Price For Life,C-HSI-FBR-001-940-Mbps-PFL,940.0
3302 E  TERRACE ST SEATTLE WA 98122 USA,product ,C-HSI-FBR-001~43,Fiber Internet,$50.00,null,null,Up to 500 Mbps - Price For Life,C-HSI-FBR-001-500-Mbps-PFL,500.0
3302 E  TERRACE ST SEATTLE WA 98122 USA,product selected,C-HSI-FBR-001~47,Fiber Internet,$75.00,null,null,Up to 940 Mbps - Price For Life,C-HSI-FBR-001-940-Mbps-PFL,940.0
3305 W  GOVERNMENT WAY SEATTLE WA 98199 USA,product ,C-HSI-FBR-001~7,Fiber Internet,$29.00,null,null,Up to 100 Mbps,C-HSI-FBR-001-100-Mbps,100.0
3305 W  GOVERNMENT WAY SEATTLE WA 98199 USA,product ,C-HSI-FBR-001~5,Fiber Internet,$30.00,null,null,Up to 200 Mbps,C-HSI-FBR-001-200-Mbps,200.0
